1.75258	84.9033
1.75826	85.2776
1.76394	85.6168
1.76961	85.4154
1.77529	85.0977
1.78096	85.0906
1.78664	85.0843
1.79231	85.2159
1.79799	85.2503
1.80366	85.2154
1.80934	85.402
1.81501	85.3749
1.82069	85.3473
1.82636	85.1258
1.83204	85.3814
1.83772	85.5269
1.84339	85.3128
1.84907	85.3674
1.85474	85.4912
1.86042	85.5256
1.86609	85.512
1.87177	85.4708
1.87744	85.5053
1.88312	85.3391
1.88879	85.3598
1.89447	85.3801
1.90014	85.5397
1.90582	85.6571
1.91149	85.5936
1.91717	85.7107
1.92285	85.58
1.92852	85.5672
1.9342	85.5469
1.93987	85.4363
1.94555	85.519
1.95122	85.6011
1.9569	85.7121
1.96257	85.6709
1.96825	85.4092
1.97392	85.4235
1.9796	85.5824
1.98527	85.5749
1.99095	85.4511
1.99663	85.2783
2.0023	85.5122
2.00798	85.5948
2.01365	85.4497
2.01933	85.5466
2.025	85.4706
2.03068	85.402
2.03635	85.519
2.04203	85.5532
2.0477	85.6983
2.05338	85.7603
2.05905	85.7616
2.06473	85.8647
2.07041	85.7201
2.07608	85.5057
2.08176	85.437
2.08743	85.7337
2.09311	85.8997
2.09878	85.8927
2.10446	85.7397
2.11013	85.9752
2.11581	85.9822
2.12148	86.1413
2.12716	86.2182
2.13283	86.3429
2.13851	86.053
2.14418	85.8532
2.14986	85.7906
2.15554	85.741
2.16121	85.5887
2.16689	85.4222
2.17256	85.4071
2.17824	85.4414
2.18391	85.7255
2.18959	85.9193
2.19526	85.9333
2.20094	85.8922
2.20661	85.8997
2.21229	85.7609
2.21796	85.8097
2.22364	85.8096
2.22932	85.8095
2.23499	85.7612
2.24067	85.9071
2.24634	85.9761
2.25202	85.7467
2.25769	85.8913
2.26337	85.8701
2.26904	85.8704
2.27472	85.8714
2.28039	85.9269
2.28607	86.0373
2.29174	86.0995
2.29742	85.8584
2.3031	85.6441
2.30877	85.6378
2.31445	85.8103
2.32012	85.92
2.3258	85.9056
2.33147	85.969
2.33715	85.8313
2.34282	85.9339
2.3485	86.0509
2.35417	85.9271
2.35985	85.8446
2.36552	85.749
2.3712	85.6658
2.37688	85.6022
2.38255	85.7885
2.38823	86.1134
2.3939	86.3752
2.39958	86.2234
2.40525	86.0447
2.41093	86.0936
2.4166	86.0303
2.42228	86.002
2.42795	86.0305
2.43363	86.1144
2.4393	86.2743
2.44498	86.281
2.45065	86.1708
2.45633	86.1498
2.46201	86.1637
2.46768	86.2049
2.47336	86.1558
2.47903	86.1678
2.48471	86.168
2.49038	86.1678
2.49606	86.1677
2.50173	86.2376
2.50741	86.2946
2.51308	86.1705
2.51876	86.2465
2.52443	86.1849
2.53011	86.2611
2.53579	86.2464
2.54146	86.3145
2.54714	86.3967
2.55281	86.452
2.55849	86.3624
2.56416	86.2381
2.56984	86.4248
2.57551	86.5085
2.58119	86.5155
2.58686	86.3978
2.59254	86.1284
2.59821	85.9473
2.60389	86.0509
2.60957	86.0785
2.61524	86.1137
2.62092	86.05
2.62659	86.0841
2.63227	86.0776
2.63794	86.2867
2.64362	86.474
2.64929	86.5505
2.65497	86.6191
2.66064	86.6189
2.66632	86.5843
2.67199	86.5562
2.67767	86.397
2.68335	86.398
2.68902	86.475
2.6947	86.4469
2.70037	86.4184
2.70605	86.5843
2.71172	86.5223
2.7174	86.3345
2.72307	86.2721
2.72875	86.135
2.73442	86.3769
2.7401	86.5281
2.74577	86.5352
2.75145	86.1342
2.75712	86.3692
2.7628	86.4395
2.76848	86.5774
2.77415	86.7922
2.77983	86.5776
2.7855	86.5775
2.79118	86.626
2.79685	86.5645
2.80253	86.4539
2.8082	86.5229
2.81388	86.481
2.81955	86.3977
2.82523	86.2797
2.8309	86.4595
2.83658	86.3631
2.84226	86.3636
2.84793	86.4462
2.85361	86.4522
2.85928	86.4662
2.86496	86.3972
2.87063	86.4253
2.87631	86.3768
2.88198	86.5496
2.88766	86.6391
2.89333	86.5418
2.89901	86.6529
2.90468	86.5976
2.91036	86.6878
2.91604	86.8614
2.92171	86.7304
2.92739	86.7865
2.93306	86.6971
2.93874	86.5168
2.94441	86.4124
2.95009	86.3007
2.95576	86.3625
2.96144	86.4803
2.96711	86.7087
2.97279	86.7017
2.97846	86.6258
2.98414	86.6401
2.98982	86.9171
2.99549	86.924
3.00117	86.7645
3.00684	86.5351
3.01252	86.5907
3.01819	86.4881
3.02387	86.5024
3.02954	86.4261
3.03522	86.4189
3.04089	86.5708
3.04657	86.4739
3.05224	86.4599
3.05792	86.3764
3.06359	86.238
3.06927	86.4107
3.07495	86.453
3.08062	86.6818
3.0863	86.6473
3.09197	86.2939
3.09765	86.4522
3.10332	86.3757
3.109	86.4258
3.11467	86.3223
3.12035	86.2321
3.12602	86.5085
3.1317	86.6125
3.13737	86.6751
3.14305	86.7922
3.14873	86.8681
3.1544	86.8187
3.16008	86.5837
3.16575	86.6394
3.17143	86.6948
3.1771	86.6535
3.18278	86.7562
3.18845	86.5835
3.19413	86.6039
3.1998	86.5417
3.20548	86.4663
3.21115	86.5352
3.21683	86.5694
3.22251	86.6462
3.22818	86.7638
3.23386	86.6534
3.23953	86.6737
3.24521	86.5218
3.25088	86.6668
3.25656	86.6812
3.26223	86.7224
3.26791	86.6876
3.27358	86.6114
3.27926	86.7086
3.28493	86.5566
3.29061	86.48
3.29628	86.6322
3.30196	86.6325
3.30764	86.7355
3.31331	86.888
3.31899	86.639
3.32466	86.6252
3.33034	86.5838
3.33601	86.4809
3.34169	86.3423
3.34736	86.3285
3.35304	86.5085
3.35871	86.3568
3.36439	86.4879
3.37006	86.5568
3.37574	86.682
3.38142	86.5164
3.38709	86.6329
3.39277	86.7302
3.39844	86.7996
3.40412	86.882
3.40979	86.9783
3.41547	86.9098
3.42114	86.6608
3.42682	86.5574
3.43249	86.6746
3.43817	86.9032
3.44384	87.0548
3.44952	86.9365
3.4552	86.694
3.46087	86.4451
3.46655	86.4796
3.47222	86.4462
3.4779	86.502
3.48357	86.4051
3.48925	86.2038
3.49492	86.3218
3.5006	86.3841
3.50627	86.564
3.51195	86.7567
3.51762	86.8672
3.5233	86.7082
3.52897	86.708
3.53465	86.825
3.54033	86.5559
3.546	86.501
3.55168	86.4943
3.55735	86.5706
3.56303	86.6954
3.5687	86.7156
3.57438	86.6529
3.58005	86.4724
3.58573	86.4382
3.5914	86.4735
3.59708	86.6134
3.60275	86.6616
3.60843	86.7023
3.61411	86.659
3.61978	86.7144
3.62546	86.5425
3.63113	86.4179
3.63681	86.5636
3.64248	86.9161
3.64816	86.978
3.65383	86.9092
3.65951	86.9654
3.66518	86.7443
3.67086	86.7701
3.67653	86.7075
3.68221	86.8183
3.68789	86.6188
3.69356	86.4873
3.69924	86.5778
3.70491	86.6677
3.71059	86.4459
3.71626	86.5285
3.72194	86.6812
3.72761	86.7501
3.73329	86.7852
3.73896	86.6679
3.74464	86.7637
3.75031	86.5979
3.75599	86.7293
3.76167	86.8675
3.76734	86.7912
3.77302	86.736
3.77869	86.6597
3.78437	87.0252
3.79004	87.2192
3.79572	86.9905
3.80139	86.9079
3.80707	86.7283
3.81274	86.972
3.81842	86.9515
3.82409	86.8611
3.82977	86.8328
3.83544	86.8602
3.84112	86.888
3.8468	86.9718
3.85247	86.9722
3.85815	86.9588
3.86382	86.6673
3.8695	86.812
3.87517	86.8328
3.88085	86.8406
3.88652	86.7721
3.8922	86.6619
3.89787	86.6824
3.90355	86.8276
3.90922	86.8961
3.9149	86.9574
3.92058	86.8602
3.92625	86.7986
3.93193	86.8123
3.9376	86.7988
3.94328	86.7921
3.94895	86.8756
3.95463	86.8471
3.9603	86.9781
3.96598	87.234
3.97165	87.0548
3.97733	86.8603
3.983	86.9443
3.98868	87.0687
3.99436	86.9306
4.00003	86.986
4.00571	86.7991
4.01138	86.5635
4.01706	86.5776
4.02273	86.5694
4.02841	86.652
4.03408	86.6249
4.03976	86.6954
4.04543	86.8751
4.05111	86.8548
4.05678	86.8004
4.06246	86.8072
4.06813	86.8892
4.07381	86.8411
4.07949	86.606
4.08516	86.5366
4.09084	86.6407
4.09651	86.8132
4.10219	86.9155
4.10786	87.0409
4.11354	87.1792
4.11921	86.9988
4.12489	87.0887
4.13056	86.8678
4.13624	86.903
4.14191	86.9584
4.14759	86.993
4.15327	86.9659
4.15894	86.8688
4.16462	86.9044
4.17029	87.0426
4.17597	86.9598
4.18164	86.8756
4.18732	86.5974
4.19299	86.5832
4.19867	86.7286
4.20434	86.9783
4.21002	86.8544
4.21569	86.6947
4.22137	86.6055
4.22705	86.7223
4.23272	86.881
4.2384	87.0879
4.24407	87.1714
4.24975	87.0539
4.25542	86.8818
4.2611	86.9783
4.26677	87.1305
4.27245	87.1314
4.27812	87.0548
4.2838	86.8116
4.28947	86.853
4.29515	86.6732
4.30083	86.6315
4.3065	86.6518
4.31218	86.8806
4.31785	86.7636
4.32353	86.7367
4.3292	86.8891
4.33488	87.0974
4.34055	86.9869
4.34623	86.7996
4.3519	86.7714
4.35758	86.8059
4.36325	86.8822
4.36893	86.9783
4.3746	87.0618
4.38028	87.0139
4.38596	87.0479
4.39163	86.9441
4.39731	86.8681
4.40298	87.0409
4.40866	86.9165
4.41433	86.7926
4.42001	86.6674
4.42568	86.7502
4.43136	86.6878
4.43703	86.4382
4.44271	86.5205
4.44838	86.6187
4.45406	86.7088
4.45974	86.882
4.46541	86.8479
4.47109	87.0209
4.47676	87.0209
4.48244	86.8056
4.48811	86.5292
4.49379	86.6132
4.49946	86.6824
4.50514	86.8063
4.51081	86.8063
4.51649	86.7232
4.52216	86.6047
4.52784	86.7084
4.53352	86.6951
4.53919	86.8128
4.54487	86.6617
4.55054	86.87
4.55622	86.7308
4.56189	86.6684
4.56757	86.7856
4.57324	86.9034
4.57892	86.834
4.58459	86.9519
4.59027	87.0148
4.59594	86.9379
4.60162	86.966
4.60729	86.7445
4.61297	86.7514
4.61865	86.6968
4.62432	86.9105
4.63	87.0896
4.63567	87.04
4.64135	86.8466
4.64702	86.8126
4.6527	86.758
4.65837	86.8138
4.66405	86.9245
4.66972	87.0757
4.6754	86.9026
4.68108	86.8185
4.68675	86.7012
4.69243	86.7012
4.6981	86.8053
4.70378	86.7982
4.70945	86.895
4.71513	86.8259
4.7208	86.7909
4.72648	86.7489
4.73215	86.591
4.73783	86.6887
4.7435	87
4.74918	86.8261
4.75485	86.7154
4.76053	86.6535
4.76621	86.7846
4.77188	86.8605
4.77756	86.7922
4.78323	86.8687
4.78891	86.7363
4.79458	86.7707
4.80026	86.833
4.80593	86.8534
4.81161	87.0539
4.81728	87.047
4.82296	86.9706
4.82863	86.9013
4.83431	86.8814
4.83999	86.9304
4.84566	87.0827
4.85134	86.9996
4.85701	87.0618
4.86269	87.1096
4.86836	87.1792
4.87404	87.0409
4.87971	86.9849
4.88539	87.1305
4.89106	87.1096
4.89674	86.9642
4.90241	86.9642
4.90809	87.1383
4.91376	87.3045
4.91944	87.2488
4.92512	87.0896
4.93079	87.1314
4.93647	87.1444
4.94214	87.0122
4.94782	87.1435
4.95349	87.0948
4.95917	87.0957
4.96484	87.1314
4.97052	87.0339
4.97619	86.9926
4.98187	87.1435
4.98754	86.972
4.99322	86.7929
4.9989	86.7514
5.00457	86.7579
	
